,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_insol,koi_teq,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,koi_disposition
4541,25.6970688,144.2286,3.739,835.0,3.83,44.24,658.0,6020.0,4.403,1.057,301.27869,44.25053,15.842,CANDIDATE
4542,46.9434911,176.32544,1.368,100.7,1.57,47.27,669.0,6253.0,4.102,1.55,291.43582,40.35881,13.098,FALSE POSITIVE
4543,19.5906103,144.65969,6.745,297.0,2.64,106.48,819.0,5794.0,4.118,1.496,293.51984,41.277409,15.024,CANDIDATE
4544,8.23983041,137.75528,5.619,251.0,2.35,338.17,1093.0,5794.0,4.118,1.496,293.51984,41.277409,15.024,CONFIRMED
4545,6.07855,132.5345,3.408,102.7,1.14,365.15,1115.0,6119.0,4.346,1.114,300.58502,44.2131,14.458,CANDIDATE
4546,427.65334,136.2622,11.17,157.1,1.97,1.53,284.0,5325.0,4.004,1.565,290.73477,49.086639,13.776,FALSE POSITIVE
4547,412.041857,354.8569,5.572,1959.0,3.77,0.52,217.0,5485.0,4.556,0.867,285.28363,38.947281,15.403,FALSE POSITIVE
4548,2.131660527,133.13431,1.8585,32.2,0.56,1010.45,1438.0,5849.0,4.426,0.997,296.67984,47.173313,11.893,CANDIDATE
4549,5.75902182,132.16301,2.687,70.8,0.91,362.12,1112.0,6247.0,4.433,1.066,295.57159,49.607479,14.199,CANDIDATE
4550,0.903763067,131.51926,0.562,267.5,1.08,585.15,1254.0,4430.0,4.616,0.651,296.59799,50.356651,15.697,CANDIDATE
4551,0.9628348,132.1907,2.259,92.8,0.81,1734.83,1648.0,5559.0,4.554,0.838,297.68759,40.670361,15.466,FALSE POSITIVE
4552,5.66494448,136.33835,4.173,46.0,0.78,390.59,1134.0,5888.0,4.269,1.13,285.45886,42.931049,13.221,CANDIDATE
4553,1.57017249,132.1034,2.257,158.4,0.82,543.06,1232.0,5300.0,4.66,0.66,297.70941,41.028149,15.981,FALSE POSITIVE
4554,0.566798364,131.81891,3.172,38.6,0.66,6280.34,2272.0,5864.0,4.411,1.04,291.65839,42.632439,14.895,FALSE POSITIVE
4555,3.22452656,132.50118,5.156,57.5,24.48,134353.84,4883.0,3857.0,1.338,34.674,299.69125,40.855957,12.474,FALSE POSITIVE
4556,1.89127438,132.68059,4.491,32.3,2.03,29488.85,3342.0,7919.0,3.663,3.46,290.25375,37.92691,12.481,FALSE POSITIVE
4557,1.33256944,132.05502,3.89,20.6,0.46,1636.72,1624.0,5655.0,4.431,0.998,295.13477,46.76965,12.496,FALSE POSITIVE
4558,66.6504521,171.18229,5.744,536.9,1.56,2.14,308.0,4550.0,4.627,0.679,297.34738,44.026939,14.352,CONFIRMED
4559,55.7002642,152.6957,4.285,332.7,1.18,2.14,309.0,4267.0,4.608,0.67,295.95798,49.041012,14.807,FALSE POSITIVE
4560,3.54553077,132.37486,4.143,119.2,1.62,1039.47,1448.0,5794.0,4.118,1.496,293.51984,41.277409,15.024,CONFIRMED
4561,85.0624157,149.220739,4.6964,41901.0,21.26,3.74,355.0,5223.0,4.52,0.875,291.42685,42.164082,15.954,FALSE POSITIVE
4562,10.882416555,132.677164,5.4674,16630.0,29.69,37.81,632.0,4946.0,4.57,0.715,290.80301,42.34441,14.874,FALSE POSITIVE
4563,25.19830439,142.2240343,5.1942,73834.0,46.14,31.54,604.0,5955.0,4.534,0.883,296.4621,43.459728,15.94,FALSE POSITIVE
4564,14.3196417,134.16323,3.781,215.5,2.06,123.37,850.0,5562.0,4.151,1.373,293.73444,40.307201,15.076,CANDIDATE
4565,5.2736268,135.6461,5.291,86.1,0.89,249.68,1014.0,5851.0,4.515,0.918,296.12253,41.561138,15.374,CANDIDATE
4566,24.5041103,140.1805,6.065,119.5,1.03,25.59,574.0,5250.0,4.404,0.962,290.09427,41.742779,14.375,CANDIDATE
4567,1.316398648,132.2998,1.169,182.5,1.09,842.93,1374.0,5088.0,4.508,0.806,285.88486,45.380138,15.797,FALSE POSITIVE
4568,419.4596,275.458,13.53,131.8,2.1,2.0,303.0,5248.0,3.886,1.869,295.77237,48.53656,13.846,FALSE POSITIVE
4569,9.97202023,137.71181,1.425,329.7,1.26,36.53,627.0,4810.0,4.584,0.696,297.34842,43.421219,15.693,CANDIDATE
4570,14.2005007,135.7279,5.232,80.6,13.28,119.41,843.0,6332.0,4.406,1.065,282.67715,46.152851,13.594,FALSE POSITIVE
4571,1.318347743,132.7886,0.871,113.2,1.23,2827.4,1861.0,6143.0,4.351,1.121,298.80429,42.164162,14.942,FALSE POSITIVE
4572,5.5834987,132.562,2.484,87.4,1.41,711.41,1317.0,6517.0,4.241,1.375,299.81876,43.825741,13.663,FALSE POSITIVE
4573,1.12401084,131.64952,3.052,43.6,0.61,2058.79,1719.0,5941.0,4.519,0.911,294.76459,39.762718,14.665,FALSE POSITIVE
4574,1.21374652,131.735,3.371,28.9,0.59,2945.61,1880.0,6238.0,4.407,1.049,283.85147,47.24366,12.107,FALSE POSITIVE
4575,5.24970432,135.46911,2.746,61.9,0.67,195.3,954.0,5528.0,4.499,0.853,283.00296,44.284229,13.404,CONFIRMED
4576,40.3511707,153.40933,3.97,533.5,1.88,12.46,479.0,5665.0,4.568,0.82,291.93756,39.419941,15.676,CANDIDATE
4577,72.9332762,198.11468,3.829,770.4,2.45,5.44,389.0,5316.0,4.47,0.902,291.56476,38.074589,15.679,CANDIDATE
4578,56.6746666,160.44836,5.516,883.1,4.01,17.59,522.0,5541.0,4.189,1.295,289.64343,50.727089,14.682,CONFIRMED
4579,63.9005941,189.47344,8.2789,17097.0,25.91,3.68,353.0,5204.0,4.63,0.634,284.30792,39.70039,15.426,FALSE POSITIVE
4580,12.6878176,136.1525,4.262,293.0,2.16,123.89,851.0,6258.0,4.442,1.046,293.94241,42.4259,15.813,CANDIDATE
4581,483.36405,483.0784,15.61,285.4,1.27,0.39,202.0,5700.0,4.626,0.718,291.37067,40.216061,14.861,CANDIDATE
4582,16.2951259,144.80425,3.678,197.9,1.15,25.59,574.0,4915.0,4.512,0.812,288.69501,39.883202,15.061,CONFIRMED
4583,18.173045009,355.230984,10.9113,69911.0,24.39,42.19,650.0,5799.0,4.548,0.86,291.96497,41.122162,15.927,FALSE POSITIVE
4584,14.12678065,137.90377,5.9303,7647.4,31.13,47.56,670.0,5656.0,4.583,0.784,298.56927,41.00351,15.91,FALSE POSITIVE
4585,358.56462,151.8698,11.64,170.2,0.99,0.55,219.0,5375.0,4.531,0.752,291.17566,47.10561,13.542,FALSE POSITIVE
4586,12.0729757,142.429,3.783,99.5,1.69,208.13,969.0,5436.0,3.993,1.707,281.55267,44.228531,14.216,CANDIDATE
4587,1.337561836,132.14597,1.575,41.0,1.11,6870.94,2322.0,6406.0,4.056,1.715,291.41714,40.48592,14.217,FALSE POSITIVE
4588,2.23755641,133.0574,2.089,101.1,0.93,897.8,1397.0,6026.0,4.505,0.924,285.31628,38.686619,15.578,FALSE POSITIVE
4589,82.401274,140.6557,6.48,430.7,2.21,7.42,421.0,5886.0,4.472,1.0,296.82895,48.173279,15.202,CANDIDATE
4590,11.91256675,143.15988,6.126,123.1,2.61,562.27,1242.0,6337.0,3.893,2.335,285.92322,42.54985,11.915,CANDIDATE
4591,4.08197713,132.10953,2.943,26.2,0.6,836.88,1372.0,6538.0,4.339,1.156,288.52902,42.27626,13.05,CANDIDATE
4592,1.035268597,131.73249,0.5663,112.2,1.34,4922.79,2136.0,6332.0,4.311,1.205,285.66937,49.439911,13.866,FALSE POSITIVE
4593,359.3259,431.3267,9.836,246.2,3.6,6.69,410.0,6570.0,3.902,2.27,290.9288,37.085251,13.274,FALSE POSITIVE
4594,0.566805268,131.8224,3.721,35.7,0.65,9052.02,2492.0,6403.0,4.418,1.086,291.72806,42.680408,15.061,FALSE POSITIVE
4595,0.912179022,131.81174,1.332,144.6,0.65,260.05,1025.0,3880.0,4.722,0.555,290.78214,38.18779,15.783,CANDIDATE
4596,12.27057043,137.57434,3.002,295.5,1.67,102.25,811.0,6075.0,4.486,0.969,287.8674,50.595581,14.411,CONFIRMED
4597,13.2274753,137.71768,6.356,229.8,1.94,133.34,867.0,6269.0,4.405,1.155,288.23175,50.567879,15.05,CONFIRMED
4598,76.87935893,146.882451,2.3819,21272.0,7.71,0.4,202.0,3638.0,4.828,0.436,285.09586,50.10096,15.949,CANDIDATE
4599,0.559517155,132.07411,0.596,57.9,1.04,13839.66,2762.0,6462.0,4.266,1.309,298.27521,39.850971,13.741,FALSE POSITIVE
4600,13.0151826,134.74697,3.613,331.6,1.36,22.6,556.0,4794.0,4.622,0.643,293.25903,45.837448,15.961,CANDIDATE
4601,29.47316279,154.89251,6.4327,12568.0,48.98,24.07,565.0,5838.0,4.529,0.897,298.50607,46.948029,15.957,FALSE POSITIVE
4602,0.580725004,131.73303,2.071,105.2,0.85,3355.68,1939.0,5471.0,4.53,0.841,282.17203,43.69651,15.236,FALSE POSITIVE
4603,1.94468659,133.2347,18.22,455.5,69.59,29219.04,3334.0,7894.0,3.644,3.521,298.34344,48.702381,11.708,FALSE POSITIVE
4604,7.28116667,132.7518,2.716,333.8,1.4,72.16,744.0,5008.0,4.572,0.788,291.50812,45.370159,15.993,CANDIDATE
4605,383.10017,286.3372,8.8,579.4,2.18,0.9,248.0,6011.0,4.522,0.902,289.61075,41.019489,15.339,FALSE POSITIVE
4606,2.87998334,131.48485,1.658,116.5,0.85,260.79,1024.0,4951.0,4.523,0.806,284.76093,49.141979,14.712,CANDIDATE
4607,0.605556082,132.02856,1.2399,101.7,0.86,4796.94,2120.0,6123.0,4.556,0.846,291.9837,38.595409,14.99,FALSE POSITIVE
4608,4.36125889,132.53228,2.174,189.2,1.2,236.01,1000.0,5520.0,4.544,0.873,294.0827,39.556099,14.951,CONFIRMED
4609,21.08678557,135.5636,0.978,499.6,2.08,42.44,651.0,6084.0,4.542,0.863,296.09842,47.992699,15.185,CANDIDATE
4610,1.19087362,131.71838,1.785,67.5,0.73,1165.78,1489.0,5158.0,4.464,0.888,294.59283,45.28772,15.28,FALSE POSITIVE
4611,1.06484622,131.5817,3.287,42.4,0.72,4059.63,2034.0,6445.0,4.417,1.087,289.64139,39.788029,14.772,FALSE POSITIVE
4612,0.969824139,132.28429,0.783,23.1,0.49,2709.67,1839.0,5780.0,4.438,1.0,287.55508,46.68224,11.563,CANDIDATE
4613,190.60563,229.5171,14.33,153.6,1.6,5.25,386.0,6200.0,4.214,1.287,286.66867,45.208302,13.431,FALSE POSITIVE
4614,5.19206571,134.5614,3.716,66.6,0.99,442.55,1170.0,6322.0,4.426,1.075,288.97183,46.265202,14.423,CANDIDATE
4615,449.01499,144.707,12.58,94.2,1.04,1.04,258.0,6031.0,4.368,1.068,286.22812,50.01358,12.291,CANDIDATE
4616,8.480305,135.8796,6.19,304.2,1.33,45.21,661.0,4895.0,4.631,0.696,298.75122,46.636261,15.866,FALSE POSITIVE
4617,410.11676,328.2965,13.97,216.9,1.41,0.81,242.0,5587.0,4.372,0.965,289.23987,44.99358,13.736,FALSE POSITIVE
4618,54.5091549,140.82739,5.125,622.2,1.94,2.13,308.0,4406.0,4.67,0.603,294.55383,45.08139,15.498,CONFIRMED
4619,17.4532945,146.66244,4.027,79.3,0.76,39.42,639.0,5528.0,4.499,0.853,283.00296,44.284229,13.404,CANDIDATE
4620,14.1959621,137.01221,3.605,196.2,1.66,105.7,818.0,6214.0,4.442,1.076,290.21667,44.779678,14.706,CANDIDATE
4621,11.52482874,134.08163,1.724,577.6,22.56,77.15,756.0,5592.0,4.472,0.892,296.40448,44.367458,15.595,CANDIDATE
4622,46.84008579,164.134422,3.8198,6287.9,428.62,22.0,552.0,6006.0,4.33,1.055,294.06802,43.936871,15.314,FALSE POSITIVE
4623,6.70242786,133.17733,1.221,65.3,1.82,827.56,1367.0,5466.0,3.735,2.224,283.69885,39.936642,12.954,CANDIDATE
4624,0.992798625,131.70889,3.5065,582.5,29.26,3519.47,1967.0,6055.0,4.407,1.098,293.94794,40.455818,15.04,FALSE POSITIVE
4625,7.79534033,138.03216,3.406,102.1,1.07,222.52,985.0,6156.0,4.443,1.05,286.21729,42.86092,14.726,CANDIDATE
4626,186.72243,308.6018,13.35,326.4,1.84,2.77,329.0,6040.0,4.469,0.999,288.74893,42.191738,15.085,FALSE POSITIVE
4627,118.4039,195.109,5.593,426.0,3.46,16.83,517.0,6486.0,4.091,1.64,282.87473,41.836727,11.426,FALSE POSITIVE
4628,182.281992,159.6829,8.828,509.3,1.67,1.46,280.0,5503.0,4.536,0.742,292.85391,46.77375,15.405,FALSE POSITIVE
4629,2.40174996,131.7811,1.413,254.4,0.65,35.1,621.0,3606.0,4.855,0.399,297.2905,45.955029,15.737,CANDIDATE
4630,10.0102876,131.8186,5.33,127.1,0.69,17.56,522.0,4214.0,4.65,0.601,287.43542,39.692989,15.761,FALSE POSITIVE
4631,115.238544,155.5989,7.653,516.7,3.17,4.52,372.0,5589.0,4.384,1.037,293.65369,39.31641,15.259,CANDIDATE
4632,21.7434141,148.935,8.143,154.8,2.23,96.15,799.0,5767.0,4.082,1.497,288.85754,45.097691,13.816,CANDIDATE
4633,1.366964704,132.195909,2.3181,59.7,0.79,1705.64,1640.0,5780.0,4.438,1.0,295.25244,42.896114,11.948,FALSE POSITIVE
4634,0.77957913,131.7173,2.457,70.4,0.71,2585.39,1819.0,5699.0,4.553,0.853,296.66177,43.811432,15.703,FALSE POSITIVE
4635,0.544561598,131.94532,1.6053,35.2,44.9,4601339.96,11804.0,3715.0,0.851,80.529,299.33368,43.717815,12.122,FALSE POSITIVE
4636,5.6795377,132.95,3.757,52.0,1.16,961.1,1420.0,6514.0,4.09,1.585,290.55087,43.994362,12.892,CANDIDATE
4637,17.4453133,135.7562,5.14,327.7,5.38,305.55,1066.0,4927.0,3.417,3.04,291.95251,41.959911,15.807,FALSE POSITIVE
4638,2.9788702,133.5035183,9.3,421.1,2.39,141.6,878.0,5767.0,4.438,1.0,298.03253,42.20034,14.201,FALSE POSITIVE
4639,1.97515457,132.6578,2.633,66.1,0.92,1207.0,1504.0,5571.0,4.31,1.145,292.8699,39.844429,14.878,FALSE POSITIVE
4640,9.33955596,138.11016,2.058,245.1,2.67,143.02,882.0,5516.0,4.308,1.101,283.45764,46.819538,15.03,CANDIDATE
4641,21.993112,131.68608,8.616,1015.7,23.21,17.75,523.0,5205.0,4.604,0.747,293.6203,42.081871,15.249,FALSE POSITIVE
4642,19.5489666,149.78882,1.78,523.8,1.89,26.62,579.0,5549.0,4.6,0.732,292.95819,42.854889,15.717,CANDIDATE
4643,7.41834569,133.51738,2.462,234.0,1.12,96.9,800.0,5549.0,4.6,0.732,292.95819,42.854889,15.717,CANDIDATE
4644,27.6853358,132.70397,4.661,1660.7,3.11,10.67,461.0,5216.0,4.673,0.639,297.79987,40.349281,15.329,FALSE POSITIVE
4645,35.6225528,141.4514,4.845,651.1,2.24,17.67,523.0,5799.0,4.539,0.878,293.44644,40.409889,15.332,CONFIRMED
4646,7.1403113,137.9994,5.891,112.1,1.18,272.78,1036.0,6354.0,4.454,1.016,300.78387,43.962059,14.738,FALSE POSITIVE
4647,2.69487041,131.59964,2.553,62.1,0.97,1020.03,1440.0,5823.0,4.283,1.187,293.09384,39.974579,14.464,FALSE POSITIVE
4648,112.303136,230.4383,5.869,502.1,1.3,0.79,241.0,4401.0,4.677,0.595,285.36658,39.280079,14.976,CONFIRMED
4649,92.461135,211.1951,14.344,122.4,2.86,23.91,564.0,5132.0,3.675,2.648,291.5072,39.323662,11.784,CANDIDATE
4650,49.5387264,132.50072,2.238,740.6,20.52,8.52,436.0,5683.0,4.605,0.747,298.68402,41.83149,14.94,CANDIDATE
4651,3.39155966,134.1211,3.87,28.4,0.49,462.47,1183.0,5896.0,4.516,0.914,293.17435,40.950809,13.773,CANDIDATE
4652,9.2294726,136.173,2.446,199.3,0.82,30.83,601.0,4781.0,4.679,0.596,293.24039,39.949444,13.78,CANDIDATE
4653,1.33254897,132.0549,3.083,591.7,32.84,111977.04,4664.0,4894.0,2.445,13.777,294.64285,46.549412,16.072,FALSE POSITIVE
4654,18.3721835,149.4627,3.738,152.5,1.12,43.96,657.0,5937.0,4.558,0.83,293.54733,42.828442,14.965,CANDIDATE
4655,18.2260472,133.5798,3.664,361.1,1.85,41.67,648.0,5440.0,4.444,0.98,299.13177,48.06171,15.418,FALSE POSITIVE
4656,17.99562529,145.60092,0.871,1068.0,28.98,57.21,701.0,5999.0,4.494,0.959,294.95074,43.324341,15.822,CANDIDATE
4657,1.018347376,131.69633,4.386,47.8,1.92,15153.38,2832.0,5858.0,3.729,2.638,292.26559,39.129841,12.905,FALSE POSITIVE
4658,0.659299289,131.738727,0.6908,1118.5,30.54,3623.47,1979.0,5791.0,4.524,0.852,287.36786,44.27322,14.499,FALSE POSITIVE
4659,101.97435125,163.8034772,2.34,421.1,2.39,141.6,878.0,5767.0,4.438,1.0,288.42035,42.309509,15.968,FALSE POSITIVE
4660,63.095068,158.1168,9.485,496.8,11.67,25.4,573.0,6622.0,4.331,1.325,291.72189,42.117298,15.765,CANDIDATE
4661,4.45540935,134.4555812,4.14,421.1,2.39,141.6,878.0,5767.0,4.438,1.0,298.33893,41.073479,14.85,FALSE POSITIVE
4662,37.32483952,143.0389,6.9676,4989.2,30.32,10.67,461.0,5306.0,4.55,0.79,298.54089,40.471642,14.727,FALSE POSITIVE
4663,25.951984,148.92323,20.585,2340.2,36.8,36.39,626.0,5889.0,4.46,1.046,293.69415,38.995628,15.112,FALSE POSITIVE
4664,21.7203362,134.7659,4.252,87.8,0.8,29.45,594.0,5528.0,4.499,0.853,283.00296,44.284229,13.404,CANDIDATE
4665,42.9136635,139.88848,5.227,160.6,3.19,101.56,810.0,6049.0,3.8,2.483,292.42282,38.266331,13.062,CONFIRMED
4666,88.1804682,209.15533,5.033,1138.6,2.78,3.94,359.0,5497.0,4.57,0.839,291.52487,38.455849,14.71,FALSE POSITIVE
4667,177.668663,264.2428,9.298,901.4,2.32,0.7,233.0,4721.0,4.615,0.701,288.61053,49.968632,15.891,CONFIRMED
4668,0.98041685,131.78321,0.919,105.7,0.75,880.5,1388.0,4861.0,4.572,0.722,291.12454,37.986511,14.484,FALSE POSITIVE
4669,92.263742,146.4247,8.605,296.9,2.22,11.42,469.0,6084.0,4.287,1.283,297.5885,43.841221,15.015,CONFIRMED
4670,6.64754478,137.13371,1.961,289.3,1.72,235.89,999.0,6046.0,4.478,1.007,294.78433,49.4921,15.724,CANDIDATE
4671,1.23517588,131.9561,5.476,232.9,1.59,1955.7,1697.0,5780.0,4.438,1.0,295.85056,39.947193,11.908,FALSE POSITIVE
4672,1.97650073,132.95624,1.788,112.5,0.97,892.9,1394.0,5792.0,4.514,0.923,291.21164,41.9856,15.608,CANDIDATE
4673,3.79892774,133.289,4.112,47.0,1.46,2888.6,1869.0,6831.0,3.971,2.106,289.3483,46.05468,13.008,CANDIDATE
4674,0.416995408,132.21942,0.8928,112.6,0.84,8299.79,2433.0,6150.0,4.498,0.781,295.27487,40.19508,14.964,FALSE POSITIVE
4675,14.7401061,133.5305,5.637,238.0,1.48,74.65,750.0,5999.0,4.494,0.959,298.38007,46.8894,15.479,CANDIDATE
4676,256.52387,366.9377,9.07,126.1,1.33,3.1,338.0,6348.0,4.323,1.18,290.77032,45.498051,13.585,FALSE POSITIVE
4677,3.0001191,132.9097,6.61,7.7,0.73,10247.93,2566.0,8431.0,3.97,2.485,292.91702,40.09243,11.96,FALSE POSITIVE
4678,81.4160138,160.86387,14.175,762.3,4.63,17.53,522.0,6352.0,4.267,1.401,291.25562,48.846924,12.146,CONFIRMED
4679,4.7309013,135.19333,2.889,228.5,1.39,303.67,1065.0,5941.0,4.519,0.911,297.48297,48.022499,15.68,CANDIDATE
4680,21.3761817,143.6293,8.543,104.0,1.08,62.37,717.0,5984.0,4.322,1.052,285.70697,47.869968,14.143,CANDIDATE
4681,6.58753699,138.0427,2.043,232.1,1.51,228.36,992.0,6014.0,4.486,0.993,295.08194,50.344601,15.652,CANDIDATE
4682,8.5900471,131.9816,3.463,137.0,0.8,49.76,677.0,4914.0,4.575,0.707,298.82587,46.956669,14.832,FALSE POSITIVE
4683,357.82544,255.208,9.12,152.5,1.7,2.08,306.0,6131.0,4.248,1.312,292.20465,40.48563,12.117,FALSE POSITIVE
4684,30.8278245,143.1448,4.214,641.3,2.42,27.66,585.0,5982.0,4.493,0.96,291.43143,38.654388,15.765,CANDIDATE
4685,47.1607932,150.25797,4.003,723.2,2.58,15.07,503.0,5936.0,4.501,0.965,286.12555,47.947609,15.57,CONFIRMED
4686,49.2768448,157.02073,3.787,1132.9,1.75,1.28,271.0,3899.0,4.713,0.529,294.08307,50.502769,15.855,CONFIRMED
4687,35.2330694,135.36477,3.674,352.8,0.97,1.62,288.0,3749.0,4.743,0.524,281.64581,41.951092,14.467,CONFIRMED
4688,45.3965379,136.9486,3.826,1001.6,1.97,2.66,326.0,4266.0,4.626,0.643,292.17496,44.783989,15.984,FALSE POSITIVE
4689,36.721576,151.2481,7.758,538.2,1.93,14.51,498.0,5662.0,4.56,0.84,299.49188,40.472481,15.919,CANDIDATE
4690,362.69427,154.1124,9.7,439.9,3.54,2.32,315.0,5288.0,3.898,1.719,292.78592,46.808411,14.73,FALSE POSITIVE
4691,370.35639,425.9854,12.75,732.2,2.82,1.21,268.0,6117.0,4.457,1.025,290.74271,43.604431,15.189,FALSE POSITIVE
4692,96.81647,136.55813,10.227,164.7,3.19,43.39,655.0,6404.0,3.793,2.467,292.89218,38.270512,11.816,CANDIDATE
4693,0.729724346,132.04276,2.699,23.0,0.51,5081.58,2151.0,6084.0,4.426,1.03,285.90179,39.654411,12.546,FALSE POSITIVE
4694,3.51413723,132.40707,3.919,32.7,0.69,609.04,1267.0,6201.0,4.472,0.989,288.50702,46.406712,13.474,CANDIDATE
4695,4.96504981,135.55399,2.212,50.7,1.51,917.99,1403.0,5339.0,3.823,2.011,290.99005,49.233131,12.739,CANDIDATE
4696,0.821472455,132.3003,2.433,127.1,0.92,1395.92,1559.0,4889.0,4.503,0.836,296.82028,42.514198,15.758,FALSE POSITIVE
4697,1.29019586,132.11311,3.741,86.5,0.78,1293.44,1530.0,5693.0,4.558,0.842,296.28137,39.874969,15.274,FALSE POSITIVE
4698,1.141148847,132.24561,1.629,73.1,1.67,6008.73,2248.0,5438.0,3.916,1.989,297.21347,47.775429,14.58,CANDIDATE
4699,12.460565,139.2206,3.903,143.9,1.1,65.72,726.0,5435.0,4.453,0.933,295.51495,51.203739,14.732,CANDIDATE
4700,19.5945772,150.1394,6.77,129.3,1.18,64.98,724.0,6118.0,4.416,1.023,290.90042,48.74614,15.451,CANDIDATE
4701,8.48032079,135.85214,5.791,170.7,0.95,78.45,759.0,5415.0,4.556,0.728,298.79605,46.722858,14.879,FALSE POSITIVE
4702,409.87844,238.9944,10.58,647.1,2.72,1.15,264.0,6167.0,4.444,1.064,287.34897,47.060982,15.731,CANDIDATE
4703,227.6258,143.8206,9.47,131.0,1.79,5.7,394.0,6240.0,4.103,1.549,293.71948,50.18203,13.607,FALSE POSITIVE
4704,18.1373788,136.8106,3.844,310.8,1.41,8.31,433.0,4257.0,4.648,0.602,286.94531,43.822769,15.464,CONFIRMED
4705,51.1104797,143.77855,7.712,330.0,1.6,12.38,478.0,5968.0,4.534,0.881,283.7706,42.027241,14.06,CONFIRMED
4706,47.9869119,160.65401,5.342,859.3,3.35,14.01,493.0,5641.0,4.408,0.981,283.21161,41.038059,14.19,CONFIRMED
4707,359.047933,295.76934,16.637,5622.7,7.76,1.08,260.0,5609.0,4.346,1.048,291.03217,38.703911,14.215,FALSE POSITIVE
4708,29.8042694,150.6786,3.107,1046.5,24.73,15.34,505.0,5223.0,4.488,0.827,291.35443,40.588879,15.945,FALSE POSITIVE
4709,7.08757462,138.27614,3.342,187.0,1.28,197.02,955.0,6060.0,4.509,0.925,297.90527,47.33683,15.274,CANDIDATE
4710,5.4169303,133.7916,7.512,109.5,8.17,447.24,1173.0,6355.0,4.41,1.108,288.61057,40.92474,15.411,CANDIDATE
4711,1.003049079,132.372429,7.9657,219270.0,42.5,2049.63,1714.0,5775.0,4.518,0.844,295.7168,39.777142,15.097,FALSE POSITIVE
4712,0.933157032,132.35981,2.614,87.8,7.29,5565.35,2202.0,6499.0,4.378,1.169,288.97589,43.099178,15.013,FALSE POSITIVE
4713,37.1083458,166.2453,4.112,366.5,1.71,13.84,492.0,5591.0,4.559,0.86,285.80185,45.216831,15.948,FALSE POSITIVE
4714,31.1920226,153.83296,2.849,447.8,1.65,17.43,521.0,5675.0,4.554,0.777,299.46869,40.82999,15.401,CANDIDATE
4715,1.02104719,131.5654,6.39,246.1,13.68,4852.49,2129.0,6444.0,4.376,1.2,298.98892,47.761429,15.367,FALSE POSITIVE
4716,7.630545,907.04471,3.63,364.9,2.26,330.02,1087.0,6407.0,4.358,1.179,287.70197,51.229729,14.12,CANDIDATE
4717,12.083457,134.475,3.536,312.5,2.09,178.53,932.0,6422.0,4.364,1.175,287.70197,51.229729,14.12,FALSE POSITIVE
4718,401.5907,172.2086,14.77,115.0,1.01,1.02,256.0,6170.0,4.482,0.939,294.81012,44.25597,13.376,FALSE POSITIVE
4719,6.6716723,131.92708,2.693,154.4,1.27,259.72,1024.0,6086.0,4.435,1.021,284.57806,41.890259,15.134,CANDIDATE
4720,53.912783631,132.2733337,44.0504,216.7,4.25,55.85,697.0,6085.0,3.917,2.02,294.06641,42.486839,12.147,FALSE POSITIVE
4721,1.23142395,131.7651,2.186,19.6,0.77,6786.33,2317.0,6011.0,3.971,1.73,290.34805,47.965191,12.976,FALSE POSITIVE
4722,409.38645,340.621,13.78,531.5,1.78,0.35,197.0,4955.0,4.517,0.799,286.33545,46.917831,15.149,CANDIDATE
4723,386.828262,177.56829,5.045,1024.9,6.54,3.15,340.0,6384.0,4.107,1.615,281.28546,43.51548,13.637,FALSE POSITIVE
4724,15.8733803,135.62779,7.4672,4094.1,8.15,111.99,830.0,6161.0,4.276,1.054,299.05002,41.537449,13.91,FALSE POSITIVE
4725,42.3991752,151.96105,7.251,484.0,3.23,26.75,580.0,6133.0,4.37,1.121,299.06454,40.515579,13.383,FALSE POSITIVE
4726,25.95198823,154.88102,14.602,5103.3,39.94,50.51,680.0,6363.0,4.444,1.035,293.68362,38.994869,15.766,FALSE POSITIVE
4727,14.12809896,137.11989,2.326,263.1,1.6,87.8,781.0,6072.0,4.47,0.988,292.18237,39.560211,14.284,FALSE POSITIVE
4728,17.7662938,146.6886,3.079,181.1,1.54,47.74,670.0,5724.0,4.495,0.946,287.77301,43.73391,14.971,CANDIDATE
4729,13.6917833,133.78898,4.198,145.4,1.12,83.37,770.0,5906.0,4.433,0.931,295.37604,46.047588,14.565,FALSE POSITIVE
4730,25.95633,154.7054,26.34,158.2,9.75,34.42,618.0,6139.0,4.53,0.881,293.76151,38.99921,14.876,FALSE POSITIVE
4731,11.56722589,132.25385,2.507,373.7,1.29,24.64,568.0,4597.0,4.59,0.691,284.61008,42.687431,15.674,CANDIDATE
4732,0.572937573,131.69432,2.576,80.8,1.57,27058.33,3271.0,7338.0,4.225,1.593,292.44135,49.316414,11.825,CANDIDATE
4733,631.56889,145.0148,14.37,789.0,3.13,0.75,237.0,6382.0,4.432,1.059,295.73697,39.740452,14.0,CANDIDATE
4734,14.15849823,134.0065,46.356,347.3,90.09,3145.0,1910.0,8753.0,3.668,3.746,300.01501,40.52702,11.98,FALSE POSITIVE
4735,207.471349,254.0825,7.469,229.2,1.57,2.37,316.0,5731.0,4.359,1.033,288.52698,42.178909,13.749,FALSE POSITIVE
