,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_teff,st_logg,st_rad,st_tmag,ra,dec,tfopwg_disp
211,1.19573,1.569,800.0,5.07792,1731.95,1797.0,5997.0,4.0,1.73,9.94025,297.459433,34.829667,FP
212,11.2461278,7.35,8050.0,18.3827,378.27,1228.0,6115.7,3.89,2.01,9.92402,251.633465,65.715035,APC
213,2.5941968,0.861,907.0,4.47229,300.014,1159.0,6389.0,4.26,1.4,9.9002,162.893176,81.322174,PC
214,8.5112,3.486,4172.76,10.5098,365.719,1185.0,8156.0,4.35,1.23369,9.886581,306.730853,38.93227,FP
215,3.9687994,1.07,1760.0,10.5098,365.719,1185.0,5286.9,4.33,1.23369,9.8744,292.223229,24.20119,PC
216,5.5411114,2.467,633.0,2.04482,258.843,1117.0,5332.0,4.56429,0.82,9.2789,99.238421,-58.016153,PC
217,10.6917268,3.002,535.0,1.79811,42.2657,710.0,5332.0,4.56429,0.82,9.2789,99.238421,-58.016153,PC
218,3.6950125,4.316,7777.0,14.7543,2029.32,1869.0,7106.7,4.2,1.63,9.80529,292.734132,59.403853,APC
219,15.7335693,3.288,2540.0,24.3218,367.588,1219.0,6800.0,3.91,2.21,9.7831,283.526697,37.720014,FP
220,735.044718,3.856,14570.0,32.3005,46.3232,1185.0,6479.3,4.33,1.28,10.4999,286.550056,44.0808,APC
221,2.2219839,1.996,4394.0,15.4416,7790.56,1185.0,7166.8,4.33,1.87,10.4813,301.41088,33.049205,FP
222,2.3106428,1.294,6911.0,8.76741,203.685,1052.0,5339.9,4.41,0.99,10.4782,167.821481,69.964775,PC
223,4.05135,2.4,1132.23,14.2359,365.719,1185.0,4974.4,4.33,3.85,10.4717,291.12047,33.273702,FP
224,5.5376617,2.517,5390.0,15.6557,351.929,1206.0,6689.0,3.96,2.06,10.4318,291.707693,17.808736,PC
225,4.5960377,4.744,5000.0,16.2166,2340.04,1937.0,7649.0,4.04,2.12,10.4247,293.26832,15.736136,PC
226,3.6127714,4.142,11794.0,19.3662,5011.92,2344.0,8324.0,4.28,1.71,10.4219,304.800032,32.581045,KP
227,3.6714717,2.149,4340.0,10.678,324.114,1182.0,5618.0,4.06,1.54,10.4221,166.880658,61.352572,CP
228,11.535076,8.555958,2389.90616,12.215808,365.719,1185.0,5479.3,3.77,2.48771,7.1062,4.447163,-66.358928,CP
229,0.8352406,1.043,2065.0,6.4875,5021.63,2345.0,6105.0,4.31,1.24,10.402,222.841424,82.952258,FP
230,2.4919771,1.4338141,2093.9594201,2.2187585,39.6452664,639.9817426,3948.0,4.68962,0.482388,10.9473,42.2477,-14.537283,CP
231,4.0802864,2.726775,878.134108,1.710706,9.5212941,448.0162269,3773.0,4.438,0.577983,8.386,210.427355,-63.852645,FP
232,25.5195307,6.6877451,558.3758637,2.9641461,45.6335702,662.8890748,5742.22,4.29,1.17321,7.9995,168.226736,-34.406937,CP
233,1.381238,2.3389349,125.8478519,2.0216034,5767.2198906,2222.6003436,6711.0,4.06358,1.7756799,8.004,169.119109,-60.567675,PC
234,2.3922703,9.0053425,63.575141,3.5905923,18015.5142019,2954.822621,6090.0,3.29864,4.1956,8.3902,127.128017,-74.954728,PC
235,0.831542,1.985538,248.969585,1.881684,3776.6095365,1999.3796659,5824.0,4.438,1.1512,8.6014,180.325704,-60.200439,FP
236,2.6282553,2.0930597,75.2858004,0.9817044,955.7979966,1418.1144376,6282.0,4.37809,1.10743,9.2397,116.594329,-64.056009,PC
237,3.4238999,2.1302807,454.6751284,1.8167261,294.3128177,1056.3845569,5626.0,4.56195,0.823019,10.5924,30.508742,-83.227962,PC
238,10.9830288,3.6811276,769.8803521,2.2927952,62.2120362,716.2891184,5626.0,4.56195,0.823019,10.5924,30.508742,-83.227962,PC
239,17.726449,3.4404719,747.7725499,2.261664,32.8605569,610.6445415,5626.0,4.56195,0.823019,10.5924,30.508742,-83.227962,PC
240,40.7199388,4.2436925,355.619391,3.2352713,47.143655,668.3063106,5914.0,3.98,1.55953,9.597,73.541918,-70.379109,PC
241,14.7741056,5.504,15041.0,15.3936,123.522,928.0,6053.0,4.3135,1.23,9.9358,331.867517,-41.815511,APC
242,79.3737538,5.38,1227.0,2.17338,3.14253,370.0,5168.33,4.60584,0.77,11.1762,66.221959,-73.333516,FP
243,18.1663644,2.464,624.0,2.80447,16.6472,562.0,5572.9,3.83,1.14,9.8135,31.178933,-73.126759,PC
244,105.5850893,11.6068811,462.9116325,2.5033335,8.047858,429.5758177,5909.57,4.26154,1.1142,10.4016,87.874157,-70.991808,PC
245,27.214103,3.93466,4940.12749,8.317461,365.719,1185.0,6270.0,4.54537,0.977522,10.6392,163.198824,-67.387472,FP
246,19.1805928,3.763,550.0,2.22109,29.0951,611.01,5262.4,3.98,0.94,10.0329,285.049519,-84.448187,PC
247,1.2124484,0.9678469,405.8147585,0.879419,336.2101877,1092.125297,3751.0,4.75718,0.518,10.42,146.87585,-77.296816,PC
248,4.5539839,7.3539686,203.1814921,0.902544,54.8433351,694.0659097,4280.0,4.61209,0.635812,11.546,87.714849,-75.688563,PC
249,41.4856125,6.6899368,959.7522291,12.5121956,271.196017,1035.0005398,6354.0,4.24472,3.4868701,9.6517,193.260548,-44.09936,PC
250,13.7736662,3.0131516,336.786299,2.1105345,67.2841715,730.4625868,5455.96,4.46737,1.01825,10.3869,71.484109,-68.761805,PC
251,1.9142544,3.256,248.0,2.04421,6105.33,2462.0,6734.0,4.18582,1.59,10.1207,72.332562,-67.368745,PC
252,5.0780255,1.2414158,6130.3947232,2.7090421,8.174329,431.253644,3318.0,4.9581,0.334125,13.084,332.948236,-58.946085,CP
253,70.3606608,1.3646685,1566.5537518,10.5351973,52.1125371,685.2598769,6308.0,3.98679,2.0982201,9.5298,71.650779,-78.561605,APC
254,91.6814336,8.6190789,742.2190905,3.1172245,5.9944716,399.0777138,5802.0,4.44521,1.01814,10.0564,107.921025,-65.508857,CP
255,10.1943985,2.1185967,280.7744557,2.3673561,231.1107952,994.4313507,6082.0,4.33287,1.32661,10.3014,99.224785,-63.079384,PC
256,14.6432449,2.5568619,228.4336406,3.209158,391.1997982,1134.2777292,6516.0,3.99366,2.04178,9.3109,117.214876,-63.720125,FP
257,4.1782656,1.675904,2537.6781602,2.1023854,13.9295288,492.7241583,3442.0,4.893,0.404403,11.556,37.197836,-80.899105,PC
258,17.9453645,3.0740072,5480.684864,3.3839124,1.9952383,303.1226876,3442.0,4.893,0.404403,11.556,37.197836,-80.899105,PC
259,13.896396,3.5885605,748.5332881,2.4586343,52.3837065,686.1495861,5522.87,4.67156,0.888163,11.7582,97.166308,-64.596432,PC
260,8.1213102,3.1040945,594.6443745,2.3157186,107.208941,820.6868999,5522.87,4.67156,0.888163,11.7582,97.166308,-64.596432,PC
261,3.9288035,1.6064128,525.617467,2.2973733,376.4589429,1123.4381151,5668.15,4.52573,0.986943,11.5514,103.754836,-69.867129,PC
262,27.3613778,4.0586418,20690.6684294,6.4522449,0.8345555,243.7718547,3050.0,4.438,0.44128,13.802,186.767363,-72.45185,CP
263,29.0497517,7.117,318.0,2.84674,257.066,1115.0,8208.0,4.25979,1.8,9.0963,107.843685,-68.83334,CP
264,31.8132264,11.2567164,11479.375547,21.6314984,48.4375724,672.8454841,6028.84,3.96199,1.98893,10.779,74.130396,-74.920333,APC
265,3.3088922,6.114,4736.0,24.9862,17074.7,3184.0,6188.0,4.27166,2.62,7.87598,319.699588,-26.616374,CP
266,25.0571312,7.5424225,533.486013,3.2396838,53.1389289,688.6094029,5696.0,4.26563,1.15281,9.6245,118.129594,-83.825063,CP
267,24.2455822,3.2473526,6274.5310693,3.7097595,1.9506426,301.4145224,3535.0,4.84874,0.465271,10.2565,156.74726,-52.467872,CP
268,14.2545623,4.7250029,7899.6939555,10.7048234,90.0658585,785.7055082,5739.0,4.28235,1.09597,11.7835,116.501399,-61.879794,PC
269,14.1758947,3.7543827,907.1324529,2.6231641,53.8795095,690.9961983,5723.87,4.438,0.864173,8.6522,186.574063,-51.363052,CP
270,19.5901578,4.002861,1182.6678641,3.0026428,35.0031418,620.3638839,5723.87,4.438,0.864173,8.6522,186.574063,-51.363052,CP
271,6.2036219,3.01098,548.9044399,2.056748,162.1675094,910.1452592,5723.87,4.438,0.864173,8.6522,186.574063,-51.363052,CP
272,3.79589,2.4602856,317.5272928,1.553135,312.1807495,1072.0653989,5723.87,4.438,0.864173,8.6522,186.574063,-51.363052,CP
273,2.2645386,3.8193701,15019.9420903,5.1936764,34.1873897,616.7174475,3443.0,4.81617,0.411471,13.7991,290.57223,26.319493,FP
274,3.4447015,1.912,796.0,2.00495,231.437,1086.0,3912.0,4.62642,0.63,9.91924,152.218255,69.27662,CP
275,3.0300715,2.5466671,21794.6136956,12.7529892,318.4581858,1077.4145935,5242.82,4.52404,0.857369,11.0248,286.040876,36.632536,KP
276,12.72038,2.401,1070.0,4.96046,41.1042,705.0,6212.0,4.17664,1.48,10.2768,286.638391,39.487904,KP
277,6.238755,3.6178567,373.5681138,2.9728283,587.1290759,1255.4607699,6212.0,4.17664,1.47768,10.2768,286.638391,39.487904,KP
278,3.2947591,1.655,1320.0,2.36106,44.5658,719.0,3853.0,4.63168,0.62,11.2582,201.382339,68.836068,PC
279,0.7645787,1.08,380.0,1.33541,398.218,1244.0,3853.0,4.63168,0.62,11.2582,201.382339,68.836068,PC
280,12.6396982,3.3830702,3292.6812864,4.6025162,39.6563977,640.0266601,5217.0,4.59186,0.789425,10.7192,158.011286,84.030377,CP
281,1.8428078,1.449,1950.0,21.2705,1687.83,1785.0,5080.0,4.48159,4.09,11.1311,66.58263,-67.806354,APC
282,1.7208555,1.8346409,10014.2587401,13.4646314,2259.3896676,1758.3994294,5832.83,4.20893,1.33402,13.8046,286.110305,43.680961,KP
283,4.7802597,1.4588658,1015.4550043,7.6126429,1770.0151344,1654.2989516,5826.0,3.7213,2.3387201,11.1634,289.73973,44.647347,PC
284,0.3814849,0.565,570.0,2.0605,931.396,1539.0,4255.0,4.55641,0.71,11.598,248.553295,60.195927,PC
285,4.6595169,0.9011821,1725.1706259,2.1961507,17.2664038,519.9004855,3489.0,4.74553,0.490729,11.1966,135.732641,71.636416,PC
286,6.4002807,2.1559875,1026.6018729,2.2730301,56.4368797,699.0536347,4599.0,4.58487,0.720551,11.0157,256.279559,69.519093,PC
287,4.8204512,1.756,1930.0,2.36747,17.8782,572.0,3692.0,4.71598,0.52,12.1819,283.53553,69.633534,PC
288,18.6548829,5.4431451,1495.4449473,4.3869878,27.832077,585.8091542,5141.0,4.49143,0.876154,11.1802,251.11587,70.429992,CP
289,4.3074513,2.3379196,1094.8419495,3.2819879,196.4755358,954.8757629,5141.0,4.49143,0.876154,11.1802,251.11587,70.429992,CP
290,5.9041278,2.7678313,773.9266468,2.4489454,129.0410781,859.6105665,5141.0,4.49143,0.876154,11.1802,251.11587,70.429992,CP
291,37.9251983,3.5345219,1370.7888539,3.241643,10.8068346,462.4282696,5141.0,4.49143,0.876154,11.1802,251.11587,70.429992,CP
292,15.9234883,4.021,493.0,2.18203,48.5414,735.0,5711.85,4.38315,1.08,8.4724,227.867864,71.841296,PC
293,4.3601536,2.2646707,5571.0444954,6.7138689,202.0739029,961.6063155,5227.0,4.50479,0.874131,11.1153,259.023592,63.105607,PC
294,13.0791581,2.97,1143.0,3.25485,48.6058,735.0,5453.0,4.41707,1.0,10.2108,200.561576,66.308533,PC
295,4.6517186,2.709,978.0,2.66889,540.772,1343.0,5154.0,4.47072,0.85,10.1985,23.593425,-66.676349,CP
296,9.1549418,2.457,1101.0,2.62011,42.2592,710.0,5154.0,4.47072,0.85,10.1985,23.593425,-66.676349,CP
297,19.9815709,2.724,909.0,2.54717,16.5853,562.0,5154.0,4.47072,0.85,10.1985,23.593425,-66.676349,CP
298,1.4415044,0.9274524,547.3172736,3.8345209,5519.1845,2198.3076824,6603.0,4.438,1.58365,6.895,269.807391,64.142644,FA
299,5.9630544,2.951,11000.0,10.0859,112.667,1185.0,5273.0,4.438,0.94,10.6479,273.529238,62.858243,APC
300,1.1219715,0.8226121,3997.6445916,3.9968417,1132.461295,1479.5361862,5780.0,4.67672,0.624,12.0623,266.686079,70.784502,PC
301,4.6756797,1.95,793.0,4.02964,343.911,1199.0,5779.0,4.88162,1.45,9.89947,260.902889,64.862363,FP
302,1.0180114,1.1353639,2618.9492168,6.5875997,2488.20146,1801.3210938,5451.0,4.33923,1.0933,10.794,239.201466,65.888838,PC
303,10.2888871,1.425,864.0,2.73221,25.0029,622.0,5126.0,4.49772,0.87,9.1416,296.24462,74.062858,CP
304,1.0332441,3.8017836,26111.5081972,4.087988,16.7778791,516.1833775,2972.0,5.15741,0.156193,13.5608,301.346363,38.228325,FP
305,5.4526479,3.401,7750.0,14.5502,433.78,1271.0,6509.0,4.17233,1.57,9.87463,303.195436,18.104778,KP
306,10.2613397,4.855,726.0,3.60391,372.358,1152.0,6124.0,4.15391,1.49,9.13619,209.484313,79.583322,PC
307,3.4779776,2.5103489,27021.6932424,12.5541925,153.1388971,897.2038496,4699.0,4.54638,0.765001,11.1534,282.100166,79.256476,CP
308,3.0353977,2.7964678,16049.4120427,13.7911583,726.7569274,1324.2410445,5751.0,4.35036,1.07224,12.7923,339.489275,-35.154203,KP
309,3.1274634,1.9812695,1331.83693,2.5802896,103.2675998,813.0378617,4225.0,4.5756,0.693431,10.8116,157.144071,65.854199,CP
310,7.4931613,1.9339295,1650.6470497,2.7733674,32.2107098,607.6028794,4225.0,4.5756,0.693431,10.8116,157.144071,65.854199,CP
311,49.825166,3.8714976,2059.4069037,3.8319135,2.5760566,323.1161011,4225.0,4.5756,0.693431,10.8116,157.144071,65.854199,CP
312,18.0574016,3.592177,1198.0572128,3.8092663,58.1250403,704.2235859,5897.0,4.45922,1.01,10.6965,268.016064,53.730699,PC
313,20.8774413,3.562,771.0,2.16145,17.8402,572.0,5396.0,4.50457,0.9,9.5966,180.726502,74.061009,PC
314,1.0228925,1.156,210.0,1.35281,670.032,1417.0,5098.0,4.54682,0.82,8.5325,309.353641,22.654366,PC
315,2.7441672,1.418,5650.0,7.84317,172.233,1009.0,5040.0,4.38482,0.97,10.634,287.242092,57.344126,PC
316,2.2046665,3.9767263,6530.6044983,16.8192478,4831.1196391,2126.3350484,6532.23,3.96818,1.99356,10.0274,292.24719,47.969543,KP
317,10.8948421,2.0719394,3168.3853584,2.4691414,5.5137471,390.8242112,3618.0,4.79432,0.435666,11.0402,197.996583,65.833697,CP
318,18.8016111,1.9093524,1686.7881033,1.9112282,2.6636757,325.8292621,3618.0,4.79432,0.435666,11.0402,197.996583,65.833697,CP
319,6.7900981,6.0786576,2158.1733568,9.7548481,477.5289979,1192.2564672,6378.0,4.438,2.00068,11.636,287.708814,47.33305,KP
320,8.157721,3.788,10273.0,9.31888,91.0972,860.0,5091.2,4.47,0.9,10.1495,198.388583,62.30538,CP
321,4.2530084,2.399,680.0,2.27163,213.799,1065.0,5591.0,4.38111,0.85,10.9897,249.69664,64.559181,PC
322,9.2378703,2.535,660.0,2.22995,54.6767,757.0,5591.0,4.38111,0.85,10.9897,249.69664,64.559181,PC
323,3.7955178,2.0198135,52278.9940979,10.3261619,18.0832336,525.9431131,3424.0,4.438,0.445372,14.1266,15.551889,-61.756133,CP
324,14.3034613,3.135,48840.0,18.4949,15.38,551.0,5056.6,4.53,0.83,11.463,293.032494,74.891073,FP
325,6.1349783,5.661,3860.0,13.1383,861.554,1509.0,5828.7,3.84,2.05,7.4556,203.509956,53.728188,KP
326,3.3159772,1.494,2770.0,4.5947,120.595,923.0,4972.7,4.54,0.81,11.0244,199.196204,49.861059,CP
327,4.6313014,1.435,4860.0,9.34848,225.013,1078.0,5736.0,4.39,1.07,10.418,214.120856,58.390253,CP
328,19.3203478,4.215,13910.0,9.38964,13.544,534.0,4968.1,4.5,0.8,11.8994,254.816154,65.747438,PC
329,11.3246821,5.9704136,1937.5829721,4.2917226,59.1706102,707.3693882,5518.0,4.59176,0.824734,10.5954,320.201905,28.055829,FA
330,6.261169,2.0369188,4005.022808,1.3468319,6.9816945,414.5815396,3145.0,5.04431,0.211257,12.5405,302.669134,40.668628,FA
331,4.0802864,4.6,1405.9675071,3.2287724,45.1713284,661.2039892,5544.0,4.5609,0.857648,9.76775,172.747799,66.796529,FA
332,14.8559691,3.711,1127.0,2.72638,64.0545,788.0,5544.0,4.5609,0.86,9.76775,172.747799,66.796529,PC
333,14.4751062,1.6182484,9618.5798534,8.6976173,6.5402175,407.866275,3841.0,4.69364,0.55035,11.7819,320.478444,35.648625,CP
334,9.6142606,2.86,1190.0,3.09223,104.51,890.0,5477.0,4.5707,0.84,9.99454,185.062873,56.201409,PC
335,4.9404714,1.954,455.0,2.3216,320.012,1178.0,6086.0,4.26269,1.13,7.9849,79.520938,-80.964384,PC
336,9.692636,2.773,1840.0,3.21431,28.0951,641.0,4665.0,4.56182,0.75,10.6355,291.465322,61.776153,PC
337,6.390888,3.766,435.0,2.47201,376.532,1227.0,6191.0,4.27017,1.32,9.6635,199.442645,71.721051,PC
338,0.9689927,2.5496309,13532.9710157,17.1331258,6992.032823,2332.2259008,6430.0,4.25113,1.41398,11.4373,314.268523,31.661019,KP
339,10.3385897,3.912,18010.0,11.3892,65.6836,793.0,5336.96,4.55466,0.84,9.7525,324.535978,30.488188,KP
340,1.283251,2.012261,1961.318203,2.558112,172.0252913,923.6720985,3855.0,4.68499,0.560391,12.5313,311.513651,56.86715,FP
341,1.2284388,1.9190118,1229.4965125,1.866263,118.2802346,841.1003116,3526.0,4.71105,0.53023,10.9313,316.86724,46.865373,FP
342,0.6166949,0.638,855.0,6.07934,4588.61,2292.0,6588.0,4.1855,1.57,10.1653,310.953619,59.576628,APC
343,9.6001126,4.9882857,380.4193796,2.4070295,193.1543783,950.8147029,5891.0,4.30161,1.2103699,8.593,308.747621,63.474938,PC
344,2.6998316,2.125,2150.0,5.02677,603.304,1380.0,6180.0,4.57956,0.92,9.93119,313.167029,65.608783,CP
345,0.581322,1.3261177,3206.6010016,2.2014886,194.5178158,952.4881815,3446.0,4.83941,0.38621,12.9984,307.210941,33.413959,FP
346,0.980972,0.5405036,6178.392421,5.9162923,719.5629045,1320.951709,4486.0,4.49914,0.764401,9.9005,0.185606,-54.830823,CP
347,5.3987396,3.12,350.0,2.19583,315.605,1174.0,5875.23,4.26474,1.26,9.50898,291.03231,49.040213,KP
348,7.16199,7.668,800.0,5.05452,1230.42,1649.0,6229.0,4.0,1.81,10.8722,245.818009,62.925121,PC
349,1.4412175,1.666,12927.0,17.0442,1160.55,1626.0,5672.9,4.13,1.46,9.84566,253.14033,57.97415,FP
350,1.6849938,0.916,990.0,3.76716,342.918,1198.0,5923.0,4.38,1.11,10.8605,230.310094,63.565285,PC
351,3.9152737,2.562,3350.0,9.43435,311.498,1170.0,5714.0,4.05,1.58,10.9458,223.092641,70.476557,CP
352,3.1968838,3.7533697,7958.980656,14.9685779,1843.1329908,1671.1249287,6470.0,4.15,1.59715,10.7973,256.672203,67.871503,PC
353,3.9443668,4.8652146,6732.488454,14.5727196,1078.5986988,1461.6208264,5494.0,3.93,1.75475,10.8041,256.770639,70.238481,CP
354,3.93034,3.667,9724.58,14.8838,815.91,1185.0,6292.0,4.33,1.37,10.9873,195.821133,67.823436,FP
355,4.5371361,4.042155,4199.7558754,9.8153513,732.0077048,1326.6264827,5731.0,4.1,1.48668,10.9585,241.322901,70.19004,CP
356,5.929405,3.719,16410.0,10.5098,365.719,1185.0,5801.0,4.33,1.23369,10.451,286.74788,71.7136,FP
357,14.3392065,4.5868204,398.599933,2.3144921,118.7539364,841.9411827,6295.7,4.438,1.1374201,7.4371,12.546778,-83.743767,CP
358,2.8716978,4.556,8575.0,18.0395,3429.37,2131.0,6840.0,4.05,1.91,9.823,216.523825,59.444274,KP
359,6.0964074,2.3632965,1142.4891745,2.5856853,69.8633506,737.3642914,4820.4,4.6,0.731699,10.5216,275.862543,71.581748,PC
360,4.0802864,8.0555709,2143.3712267,4.258255,0.2347069,177.5215972,4820.4,4.6,0.731699,10.5216,275.862543,71.581748,PC
361,5.6666168,3.604,9780.0,14.8589,442.536,1277.0,6530.0,4.23,1.47,10.6724,264.378942,73.261193,PC
362,1.56029,2.751,1690.0,18.4825,38412.5,3900.0,6897.0,3.89,2.29,9.87278,301.717674,45.499227,FP
363,8.8734854,3.325,1430.0,5.10094,282.782,1142.0,5992.0,4.34,1.18,9.76577,303.072972,44.495878,FP
364,7.85021,7.038,14710.2,10.5098,365.719,1185.0,5801.0,4.33,1.23369,10.3018,282.474539,55.26639,FP
365,7.6869063,4.652,4500.0,23.7824,655.022,1409.0,5147.3,4.33,3.07,10.0194,277.476856,61.049501,FP
366,2.534612,1.978,5185.2815163,10.5098,336.934,1193.0,5009.6,4.33,1.23369,10.7967,283.637489,59.763193,APC
367,1.3797091,2.352,1320.0,22.2329,28702.5,3626.0,5924.0,3.68,2.67,10.6168,306.425841,53.561615,FP
368,1.49861,2.871,2188.61,10.5098,90202.8,4828.0,8590.0,4.12,1.23369,10.6229,292.50517,54.108503,FP
369,6.2407826,1.513,6114.0,16.0959,41.7384,708.0,4174.0,4.34197,0.9,9.8567,353.828713,-64.561917,APC
370,2.6796,2.771,7590.0,11.8862,823.434,1492.0,5938.0,4.23,1.32,10.5742,300.83864,53.29562,FP
371,6.1406417,2.3525428,9437.1831553,26.5174686,2040.1072476,1714.087545,8298.0,4.19,1.87493,10.5819,294.722734,41.565154,APC
372,11.0764955,4.692,4400.0,12.8076,189.348,1033.0,6460.0,4.0,1.86,10.1098,301.562631,52.164181,PC
373,0.61944,1.582,1555.34,6.24412,18444.2,3246.0,7812.5,4.33,1.44,9.6996,303.824831,36.651807,FP
374,2.6400663,3.368,1328.0,18.2671,7719.64,2611.0,5155.0,4.33,2.72,9.90482,317.7479,43.551895,FP
375,2.5778717,3.472,1010.0,18.687,62241.5,4400.0,8321.0,3.75,3.16,9.14819,318.235161,46.26809,FP
376,3.80509,3.347,1280.0,8.57193,1214.11,1644.0,6555.5,3.83,2.35,10.3332,307.016647,39.87713,FP
377,2.99041,3.952,1290.0,24.2511,54264.3,4252.0,8542.0,3.66,3.56,10.2918,316.813885,40.167172,FP
378,4.9864441,2.179,1210.0,10.5098,365.719,1185.0,5801.0,4.33,1.23369,10.151,318.724623,38.094232,PC
379,0.890967,1.784,1100.0,2.89678,3225.32,2099.0,5159.2,4.5,0.87,9.3213,318.627107,40.017017,FP
380,2.1096849,2.1210828,1322.5657189,3.5175748,644.2120132,1284.9225602,5673.0,4.55383,0.940806,10.8061,338.399662,-43.436872,CP
381,3.9729661,3.709,3940.0,10.5098,365.719,1185.0,5801.0,4.33,1.23369,10.334,319.32501,38.104855,PC
382,1.19888,1.558,1169.03,20.5525,3694.96,2172.0,7315.0,4.33,5.46,10.0849,313.536475,37.789356,FP
383,3.37644,1.437,5791.2,10.5098,1059.26,1589.0,8639.7,3.96,1.23369,10.0819,323.527361,46.931774,APC
384,2.03905,2.26,430.0,6.42307,26394.8,3550.0,9003.0,3.94,2.68,8.26618,329.385067,41.449509,FP
385,2.9424142,4.073,1400.0,9.70968,23595.1,3452.0,6854.0,4.1,1.79,10.1894,321.02381,46.384673,FP
386,1.0793011,2.196,1562.0,3.31116,7736.05,2612.0,4349.3,4.62,0.67,9.9809,322.92657,41.797465,FP
387,8.0428575,9.504,18730.0,10.5098,6718.53,2522.0,8286.0,4.33,1.23369,8.6746,323.206851,39.072196,FP
388,3.9392136,2.38,1480.0,21.466,10073.1,1553.0,8715.0,3.55,4.12,8.38189,303.295223,36.725485,APC
389,4.0157492,2.706,1150.0,6.47219,669.61,1417.0,6585.0,3.94,2.07,10.3599,315.110366,46.060449,FP
390,2.01976,3.394,3963.85,7.3626,5926.69,2444.0,7274.6,4.18,1.72,10.2835,327.480039,44.08006,FP
391,8.1995368,2.1168277,903.3694431,1.9226211,26.2353114,577.2199136,4028.0,4.55902,0.650533,9.9762,354.397374,-58.955078,PC
392,1.748054,2.122,670.0,10.5098,365.719,1185.0,5801.0,4.33,1.23369,9.521,315.540896,45.775741,FP
393,2.65646,2.475,773.369,12.1711,948.066,1545.0,6135.4,3.4,3.98,9.08409,323.548627,50.481445,FP
394,2.65688,2.615,1959.88,10.5098,365.719,1185.0,5801.0,4.33,1.23369,10.8823,323.550356,50.481865,FP
395,4.7201912,4.416,6710.0,15.2105,1112.85,1609.0,6696.0,4.08,1.8,9.03527,325.014536,48.406767,CP
396,4.03349,2.684,1530.0,23.4514,5512.68,2400.0,11348.0,4.33,6.37,9.5526,302.220069,38.245221,FP
397,3.3295394,2.77,2620.0,14.3988,2238.0,1916.0,7965.0,3.98,2.35,10.4806,301.564685,35.588396,FP
398,3.8615978,1.678,1020.0,13.8394,2320.32,1933.0,7396.0,3.89,2.45,10.2115,303.017318,35.524628,FP
399,3.3448404,3.322,13300.0,20.8091,4587.45,2292.0,9364.0,4.32,1.76,9.8787,227.270329,-42.704966,KP
400,95.174,11.6316864,2600.061605,7.8498891,0.9938316,254.6525048,5723.2,3.6,1.51811,11.4881,92.133096,-59.540985,CP
401,8.8803096,2.754,1209.0,3.20473,57.5149,767.0,5555.7,4.49,0.92,8.2929,302.025625,66.850301,CP
402,28.580356,4.038,900.0,2.55979,12.8234,527.0,5555.7,4.49,0.92,8.2929,302.025625,66.850301,CP
403,38.3522568,5.317,853.0,2.6167,25.3934,625.0,5555.7,4.49,0.92,8.2929,302.025625,66.850301,CP
404,1.4015245,1.321993,619.1240151,1.7395649,149.3738653,891.637662,3794.0,4.67812,0.597007,9.22978,350.028592,-60.065729,CP
405,8.5874668,5.1458902,1904.8131484,5.3744721,152.0429498,895.5943008,5929.0,4.48275,0.987583,10.8037,260.36481,65.012281,FP
406,6.4474918,2.643,9270.0,48.9878,720.601,1443.0,6477.6,4.13,1.69,9.53591,301.559262,59.490771,FP
407,1.4136455,1.448,2427.0,10.5098,5133.26,2358.0,5869.0,4.33,1.23369,10.4243,300.488392,60.246367,FP
408,3.40304,5.03,490.0,4.06282,67721.9,4494.0,9622.0,4.39,1.65,10.0062,317.575459,48.464282,FP
409,13.7431355,2.418,4769.0,25.3448,109.729,901.0,5941.5,4.23,1.4,8.88797,264.961539,56.078974,FP
410,8.47134,6.989,540.0,16.9325,3465.35,2137.0,5146.0,4.33,4.88,10.8049,238.031812,74.406742,PC
411,5.5025577,3.1711008,844.7022676,2.7049797,102.6644008,811.847988,4965.0,4.56,0.784109,10.7261,256.622675,68.843303,PC
412,1.7622537,0.8779711,733.5550822,2.5235818,468.5415425,1186.6066429,4965.0,4.56,0.784109,10.7261,256.622675,68.843303,PC
