,orbital_period,transit_duration,transit_depth,planet_radius,insolation_flux,equilibrium_temperature,stellar_teff,stellar_logg,stellar_radius,stellar_mag,ra,dec,target
8976,44.6966177,10.532,257.3,2.46,38.95,637.0,5929.0,4.123,1.518,14.875,295.59735,43.596401,CANDIDATE
8977,15.77980122,4.0369,541.4,2.11,60.96,713.0,5941.0,4.519,0.911,14.608,282.7868,46.244991,CONFIRMED
8978,3.4130781,2.5787928,4017.8298399,5.5008027,304.4148279,1065.3350121,5410.0,4.53617,0.865985,14.0672,285.930736,39.09812,CANDIDATE
8979,4.1943867,2.977,27860.0,13.2866,140.213,958.0,4515.0,4.53,0.76,13.3216,171.894125,-65.144422,CANDIDATE
8980,1.54104,1.686,30644.8,10.5098,11491.8,2884.0,8264.0,4.09,1.23369,10.649,114.012456,4.715116,FALSE POSITIVE
8981,0.4191451,0.9767422,1898.2608647,6.1769613,14526.5528051,2800.0152156,5430.0,4.4,1.39542,12.6889,11.092003,-75.629805,CANDIDATE
8982,0.635069939,2.07171,33117.0,57.77,7193.72,2351.0,6340.0,4.434,1.058,14.539,296.32028,47.40657,FALSE POSITIVE
8983,233.64574,10.05,2268.0,5.2,1.8,296.0,5780.0,4.438,1.0,17.106,294.87628,46.607254,CANDIDATE
8984,3.31976683,4.523,48.0,0.7,626.66,1276.0,6100.0,4.438,0.94,14.644,296.53571,41.23901,FALSE POSITIVE
8985,3.6923071,1.139,14130.0,14.2002,375.352,1226.0,8469.0,4.68,1.1,11.9814,35.837872,60.889963,CANDIDATE
8986,3.9943,4.876,550.0,11.9767,746.666,1456.0,4939.0,4.33,5.11,8.39511,13.017676,36.393013,CANDIDATE
8987,7.7942155,0.9710311,2950.7357104,4.9169842,112.1124314,829.914194,5461.54,4.50982,0.897403,11.8933,285.268528,48.559884,CANDIDATE
8988,4.02745396,1.33,85.2,0.98,577.46,1250.0,6174.0,4.398,1.041,13.685,300.6496,44.05574,CANDIDATE
8989,30.114681501,5.68713,87057.0,56.45,39.44,639.0,6273.0,4.442,1.044,14.482,282.19702,47.419579,FALSE POSITIVE
8990,17.3070631,3.646,1909.0,3.7275,31.2616,658.0,4230.6,4.48,0.77,10.1192,67.412861,22.882567,CANDIDATE
8991,2.6816329,2.695,3100.0,13.2689,1859.62,1829.0,7047.0,3.89,2.34,13.1802,312.456261,56.896568,FALSE POSITIVE
8992,7.37290344,2.172,205.2,2.67,240.11,1004.0,5973.0,4.371,1.07,13.835,291.65097,38.028179,CANDIDATE
8993,5.56676609,1.812,173.8,1.12,128.51,859.0,5032.0,4.479,0.859,15.223,290.46756,40.056438,CANDIDATE
8994,25.70280003,3.1644,5623.8,33.1,23.68,562.0,5532.0,4.488,0.835,14.917,297.76697,49.446659,FALSE POSITIVE
8995,2.151384476,3.34471,263860.0,66.2,2097.48,1725.0,6184.0,4.19,1.257,12.916,298.40985,40.156792,FALSE POSITIVE
8996,16.08518937,3.984,1442.4,3.68,33.43,613.0,5239.0,4.523,0.826,15.219,292.10519,42.380322,CONFIRMED
8997,9.288704,3.019,14044.0,9.62284,34.2291,673.0,4753.0,4.57,0.75,12.4533,345.824668,60.311149,CANDIDATE
8998,7.189379172,2.0351,8126.4,11.94,261.94,1026.0,6214.0,4.442,1.076,15.356,296.6423,47.230331,CANDIDATE
8999,0.706428634,1.75182,372130.0,47.64,951.77,1416.0,4429.0,4.569,0.736,15.159,290.55716,43.98735,FALSE POSITIVE
9000,5.14124,5.405,3710.0,18.0411,1594.76,1760.0,6064.0,3.57,2.9,9.7116,17.47474,25.681649,CONFIRMED
9001,240.57135,11.164,921.5,2.93,1.96,302.0,6146.0,4.497,0.943,14.466,290.25085,48.558701,CANDIDATE
9002,1.897828815,2.7114,132.4,1.73,2278.95,1761.0,5640.0,4.087,1.515,14.686,294.13791,42.370499,CONFIRMED
9003,710.6982018,7.1450196,691.3914728,2.0928405,0.8364817,243.9123864,5334.0,4.6001,0.796254,9.0803,103.092872,-65.097657,CANDIDATE
9004,1.93155546,1.614,504.9,2.25,655.43,1290.0,5461.0,4.552,0.858,13.007,298.86658,46.502239,CONFIRMED
9005,7.2949175,41.04,182.8,11.67,79.99,763.0,5289.0,4.614,0.731,15.848,294.76575,49.664719,FALSE POSITIVE
9006,2.8534013,5.176,15830.0,11.4232,961.087,1551.0,3662.0,4.72,0.52,14.1736,312.075178,47.930643,FALSE POSITIVE
9007,9.5680636,3.982,9400.0,9.53977,195.344,1041.0,6511.0,4.57,0.99,13.2889,138.138217,-46.400703,CANDIDATE
9008,2.2227289,2.617,279.1,34.14,93172.12,4454.0,4996.0,2.354,20.848,12.552,291.85648,37.065651,FALSE POSITIVE
9009,3.3810227,1.9012451,797.2617518,1.4978948,30.41073,598.9305429,3600.0,4.74127,0.495592,11.1501,164.648973,14.623639,CANDIDATE
9010,12.4288476,16.43,165.4,1.12,65.27,725.0,5595.0,4.513,0.886,15.47,297.52277,40.581341,FALSE POSITIVE
9011,15.0549356,4.801,256.4,1.6,66.72,729.0,5616.0,4.394,0.999,15.017,283.20697,48.580502,CONFIRMED
9012,3.07155284,4.0935,86.0,1.65,1389.97,1556.0,5918.0,4.127,1.555,13.182,290.03052,42.16605,CONFIRMED
9013,1.12401084,3.052,43.6,0.61,2058.79,1719.0,5941.0,4.519,0.911,14.665,294.76459,39.762718,FALSE POSITIVE
9014,19.0286016,3.938,8910.0,8.13514,13.7261,536.0,4733.0,4.5,0.81,13.351,111.14992,-48.619915,CANDIDATE
9015,3.5565617,6.691,68.0,0.52,143.89,883.0,4964.0,4.628,0.633,15.191,297.09915,46.243511,FALSE POSITIVE
9016,5.455766383,2.8923,104540.0,28.2,94.27,795.0,5067.0,4.625,0.694,15.863,293.21854,41.417339,FALSE POSITIVE
9017,364.14397,15.37,513.5,2.2,1.06,259.0,6039.0,4.493,0.951,15.508,288.59802,43.681469,FALSE POSITIVE
9018,2.399069173,3.2576,286.6,1.78,792.76,1354.0,5654.0,4.395,1.001,14.888,298.57642,40.491669,FALSE POSITIVE
9019,57.140035,5.684,1567.0,5.78,28.34,588.0,5936.0,4.103,1.46,16.558,300.87204,43.973541,CANDIDATE
9020,8.6121286,4.155,4777.0,12.0872,620.245,1390.0,7929.0,4.16,1.89,12.0574,236.891954,-67.506647,CANDIDATE
9021,0.566801617,2.75,24.9,0.88,19598.53,3018.0,6287.0,4.064,1.693,12.528,291.21338,42.625599,FALSE POSITIVE
9022,4.8847937,2.51,478.0,1.94753,223.094,1076.0,5969.0,4.5172,0.94,8.8411,159.409318,-40.888259,CONFIRMED
9023,3.4562767,2.3613816,20448.8800177,10.5605032,121.8298519,847.3409174,4404.0,4.52,0.752032,12.6082,113.559595,-67.748369,CANDIDATE
9024,3.7440143,2.9949786,1773.5844948,7.2887349,1440.2792168,1571.1998285,6048.0,4.03,1.7045799,12.0684,354.297402,-42.010321,CANDIDATE
9025,0.916142298,1.1555,98.5,0.6,507.47,1212.0,4374.0,4.639,0.614,14.107,293.60873,42.197681,CONFIRMED
9026,13.81020318,3.048,1309.7,4.56,113.75,833.0,5942.0,4.327,1.142,15.425,281.96063,43.70311,CANDIDATE
9027,26.5487294,7.968,142.0,2.54,115.61,836.0,5456.0,3.802,2.154,13.961,299.86182,45.827351,CONFIRMED
9028,3.7354838,4.142,17030.0,21.2315,1292.19,1670.0,6650.0,4.1639,1.57,11.0261,239.962248,-28.061794,CANDIDATE
9029,2.607545159,1.3916,351.5,2.07,993.79,1431.0,6147.0,4.435,1.096,15.618,287.79385,45.98024,CONFIRMED
9030,7.981187121,1.8071,7609.5,18.75,205.88,966.0,6217.0,4.472,0.989,14.36,293.70905,45.286388,FALSE POSITIVE
9031,34.6506368,10.287,502.5,12.35,476.15,1191.0,6681.0,3.465,4.185,12.954,296.73676,41.00066,CANDIDATE
9032,7.834433676,2.89,2018.1,3.47,53.33,689.0,4920.0,4.62,0.72,12.231,287.60559,49.523258,CONFIRMED
9033,425.593391,3.815,237.6,2.25,1.41,278.0,5458.0,4.09,1.441,13.766,282.68713,47.816978,CANDIDATE
9034,1.5503072,2.3242495,4601.821312,15.625642,12362.172636,2689.3260002,7747.0,4.1,1.98568,12.5715,58.983683,57.834123,CANDIDATE
9035,14.3392065,4.5868204,398.599933,2.3144921,118.7539364,841.9411827,6295.7,4.438,1.1374201,7.4371,12.546778,-83.743767,CONFIRMED
9036,12.7846809,4.8533784,19658.0816662,11.7994875,49.2454527,675.6336681,5077.7,4.4,0.836244,13.4669,347.462945,-79.699998,CANDIDATE
9037,1.138548215,2.1482,66.2,1.45,9805.45,2537.0,6520.0,4.01,1.713,13.194,285.14658,39.370789,CONFIRMED
9038,1.28940823,3.652,32.1,2.48,22119.66,3112.0,5826.0,3.465,4.189,13.897,283.77316,42.070862,CANDIDATE
9039,1.1159326,1.013,840.0,6.17322,1667.72,1780.0,6859.0,4.16,1.68,10.1782,137.028642,-39.350904,CANDIDATE
9040,6.66833241,1.915,362.3,1.18,28.06,587.0,4201.0,4.682,0.591,15.058,295.57935,44.545959,CONFIRMED
9041,373.74691,28.37,622.3,2.65,1.08,260.0,6131.0,4.497,0.945,15.193,290.02124,43.402161,FALSE POSITIVE
9042,4.88446644,2.057,221.0,0.84,26.5,579.0,3883.0,4.725,0.517,15.84,287.85773,48.774109,CANDIDATE
9043,3.7993182,2.302,7590.0,8.54839,225.371,1079.0,5318.0,4.43686,0.97,13.0546,198.132842,-45.590574,CANDIDATE
9044,21.9139549,3.271,584.4,10.39,2.01,303.0,3638.0,4.844,0.42,15.855,291.285,40.730049,CANDIDATE
9045,13.28536452,6.283,377.6,4.03,423.65,1157.0,6534.0,3.973,1.9,13.39,290.95792,47.406281,CONFIRMED
9046,3.37116682,4.708,71.4,0.98,656.3,1291.0,5653.0,4.288,1.163,15.03,284.57642,41.705971,CANDIDATE
9047,24.4382779,5.424,2510.0,5.1951,49.1974,737.0,6151.0,4.47291,1.04,10.7421,128.640176,9.035381,CANDIDATE
9048,42.55930625,3.0148,2303.5,5.45,18.24,527.0,6032.0,4.489,0.924,13.909,293.45612,41.048222,FALSE POSITIVE
9049,0.905672916,1.0,110.4,0.76,1096.04,1468.0,4949.0,4.552,0.741,15.283,289.29977,41.278751,FALSE POSITIVE
9050,46.9621053,5.7665722,757.7887314,2.4680695,11.3814426,468.4562934,5744.0,4.56261,0.879321,8.7601,81.348892,-44.431285,CANDIDATE
9051,5.251918489,5.59653,296480.0,51.51,299.43,1060.0,6099.0,4.511,0.919,14.912,295.00055,44.321018,FALSE POSITIVE
9052,277.13367,9.67,321.2,1.84,2.09,307.0,6461.0,4.474,0.971,14.635,294.38254,47.205769,CANDIDATE
9053,5.1941869,1.581,5955.0,10.8037,85.2496,846.0,6085.6,4.43,1.08,13.2012,77.588903,39.673657,CANDIDATE
9054,2.0963263,1.217,7200.0,12.906,306.186,1165.0,5809.0,4.07,1.56,12.7602,152.638846,-67.577925,CANDIDATE
9055,4.7174703,1.205,11520.0,5.77392,6.87901,451.0,3628.0,4.72,0.51,12.8656,141.997153,4.213192,CANDIDATE
9056,1.13357304,2.849,33.1,0.59,2688.01,1836.0,6147.0,4.449,0.954,14.207,291.5705,42.73772,FALSE POSITIVE
9057,2.21316437,3.874,116.1,0.95,841.98,1374.0,5921.0,4.465,0.83,14.4,292.96982,45.905579,FALSE POSITIVE
9058,5.3798996,2.85,8550.0,7.09264,104.667,891.0,4930.3,4.33,0.76,12.849,22.973494,66.819333,CANDIDATE
9059,22.1270885,4.472,418.2,3.94,63.98,721.0,5312.0,4.103,1.445,14.523,291.99976,49.301811,CONFIRMED
9060,4.7204895,1.8235215,46787.8632428,14.3271611,18.2091876,526.8565606,3553.0,4.74625,0.489916,12.986,64.243824,14.771562,CANDIDATE
9061,119.72007,9.48,115.6,1.26,6.67,410.0,5963.0,4.321,1.176,13.59,291.16129,38.710602,FALSE POSITIVE
9062,7.7553808,22.321,839.6,22.2,107.76,822.0,5607.0,4.539,0.766,15.553,300.18863,46.185768,FALSE POSITIVE
9063,6.47027706,3.343,116.9,1.15,173.79,926.0,5475.0,4.43,0.982,14.129,287.91791,45.592869,CONFIRMED
9064,79.334347,10.886,164.9,1.56,14.73,500.0,6384.0,4.33,1.15,13.815,290.51242,50.649288,CANDIDATE
9065,27.556452,8.23,289.2,1.4,18.86,531.0,5509.0,4.565,0.836,15.979,291.11398,36.994061,CANDIDATE
9066,31.9729501,9.41,156.3,2.41,77.49,757.0,6007.0,4.064,1.759,12.567,292.11945,44.657928,FALSE POSITIVE
9067,3.60082855,1.938,296.3,1.36,174.45,927.0,4838.0,4.524,0.796,15.311,285.17334,48.770039,CONFIRMED
9068,12.4379715,1.7137815,123693.2601599,24.6478297,3.4868062,348.5191947,3275.0,4.75761,0.476997,12.4647,305.538257,36.064784,CANDIDATE
9069,1.146934644,1.7247,256.2,1.39,1382.04,1554.0,5423.0,4.502,0.862,15.754,290.47311,37.9062,FALSE POSITIVE
9070,11.0701242,4.097,11750.0,10.5098,365.719,1185.0,5801.0,4.33,1.23369,13.1038,117.531459,-38.714129,FALSE POSITIVE
9071,1.09844642,1.528,45.0,1.73,17139.77,2921.0,6403.0,3.772,2.391,13.19,298.90598,47.611359,FALSE POSITIVE
9072,0.827351796,2.1885,44.7,0.9,5583.73,2208.0,5609.0,4.141,1.31,12.9,293.8067,44.867352,FALSE POSITIVE
9073,1.89134156,5.891,68.4,0.99,1856.23,1673.0,6387.0,4.41,1.105,15.343,289.79056,38.52906,FALSE POSITIVE
9074,9.46516,3.951,10952.3,10.5098,83.6782,842.0,4120.0,4.33,1.23369,11.499,110.890427,-79.504188,FALSE POSITIVE
9075,0.934924739,2.052,73.8,2.29,23533.0,3156.0,6477.0,3.781,2.628,12.31,299.62952,47.479809,FALSE POSITIVE
9076,164.507439,11.428,433.8,2.15,3.39,346.0,5866.0,4.382,1.02,15.025,296.40887,50.585171,CANDIDATE
9077,3.2975093,2.511,13404.0,12.8987,349.544,1204.0,5556.0,4.29,1.18,12.91,35.308494,59.711857,CANDIDATE
9078,120.16983803,3.19,421.1,2.39,141.6,878.0,5767.0,4.438,1.0,12.138,296.40851,47.982121,FALSE POSITIVE
9079,3.7453991,3.327,1390.0,3.17171,428.765,1267.0,5133.0,4.56,0.81,12.4747,286.720557,81.654539,CANDIDATE
9080,1.570592397,0.623,214.4,1.37,1135.98,1480.0,5519.0,4.431,0.921,13.14,296.50354,47.486919,CANDIDATE
9081,18.49234792,3.4744,1655.5,3.34,31.27,603.0,5289.0,4.477,0.838,14.915,297.50369,41.057018,CONFIRMED
9082,4.22453631,3.128,159.1,1.6,584.24,1254.0,6036.0,4.326,1.131,14.764,298.25204,40.496078,CONFIRMED
9083,1.023471798,2.3499,861.4,3.78,2103.09,1727.0,5741.0,4.491,0.893,15.381,300.45575,43.934349,FALSE POSITIVE
9084,3.517494725,1.5639,532.8,1.42,58.08,704.0,4132.0,4.699,0.564,14.699,291.15295,40.887489,CONFIRMED
9085,1.020713389,0.873,102.3,0.9,2079.36,1724.0,5815.0,4.52,0.87,15.186,287.24149,43.679661,FALSE POSITIVE
9086,0.849362238,1.36,114.9,0.85,1190.04,1498.0,4973.0,4.595,0.788,15.357,291.45813,47.15863,CANDIDATE
9087,10.157715971,2.9526,9520.1,42.27,125.42,853.0,5993.0,4.489,0.986,15.589,297.15894,47.319191,FALSE POSITIVE
9088,3.61460332,3.227,43.9,0.9,900.38,1397.0,5799.0,4.161,1.375,13.219,292.18011,49.20248,CONFIRMED
9089,2.243015737,4.31675,277950.0,92.34,2547.31,1813.0,6181.0,4.084,1.444,12.785,296.64883,39.318588,FALSE POSITIVE
9090,4.1933422,1.8220996,4804.157266,11.5425702,1300.3125192,1531.5517841,6405.0,4.13,1.6277601,12.2309,103.517356,-27.050416,CANDIDATE
9091,4.8740385,4.125,6410.0,14.3194,819.404,1490.0,6504.4,4.05,1.8,13.3935,133.817943,11.548868,CANDIDATE
9092,3.5569996,1.985,18990.0,10.8822,68.3964,801.0,4440.0,4.49,0.78,13.1014,239.672825,-27.431264,CANDIDATE
9093,2.1981511,1.747,3880.0,22.1803,1034.78,1580.0,6898.0,3.53,3.49,8.73331,291.847279,-15.312077,CANDIDATE
9094,8.75059775,2.8288,881.9,2.27,51.0,682.0,4942.0,4.599,0.779,15.92,295.76083,45.45739,CANDIDATE
9095,1.507100589,5.8097,497660.0,131.16,7555.78,2378.0,6919.0,4.099,1.748,14.15,297.26019,43.306358,FALSE POSITIVE
9096,60.32494216,6.6188,20280.0,12.19,6.77,411.0,5485.0,4.556,0.867,15.403,285.28363,38.947281,CONFIRMED
9097,1.67495622,2.994,35.9,0.77,2732.19,1843.0,6323.0,4.296,1.263,13.363,293.4678,48.12608,FALSE POSITIVE
9098,13.5773456,1.7049557,156766.4294629,19.8544115,18.909824,531.8530096,3404.0,4.91079,0.338,12.519,142.346908,-14.511711,CANDIDATE
9099,1.181165291,1.013,370.4,1.52,905.88,1398.0,5203.0,4.582,0.747,15.971,291.34879,51.256119,FALSE POSITIVE
9100,3.722775537,14.3309,107590.0,90.36,2125.53,1731.0,5425.0,3.678,2.592,12.746,291.98026,41.559422,FALSE POSITIVE
9101,381.37504,16.57,286.5,1.24,0.48,212.0,5513.0,4.614,0.729,14.182,291.21762,47.95216,CANDIDATE
9102,6.640285,1.257,5700.0,7.34873,26.3908,631.0,5035.9,4.51,0.87,11.9816,210.119238,55.31559,CANDIDATE
9103,42.9261364,2.578,378.4,1.84,13.65,490.0,5628.0,4.503,0.953,15.395,295.65591,49.609348,FALSE POSITIVE
9104,2.4596079,2.168,2195.0,4.09395,448.314,1281.0,5340.0,4.48,0.92,12.9405,287.160637,57.377572,CANDIDATE
9105,3.471399214,5.07707,92285.0,89.62,1390.76,1558.0,6026.0,4.101,1.689,12.161,290.85925,38.633808,FALSE POSITIVE
9106,14.2378417,4.86,193.0,1.1,37.02,629.0,5273.0,4.566,0.801,14.838,291.67682,38.874908,CANDIDATE
9107,21.9578446,1.038,96.6,0.78,19.05,533.0,5192.0,4.583,0.802,13.596,287.06146,45.03043,CANDIDATE
9108,1.003049079,7.9657,219270.0,42.5,2049.63,1714.0,5775.0,4.518,0.844,15.097,295.7168,39.777142,FALSE POSITIVE
9109,2.17813954,2.063,28.6,1.0,4372.75,2073.0,6511.0,4.003,1.851,13.422,288.78162,47.39735,FALSE POSITIVE
9110,9.2584055,3.8583323,2039.8195589,11.7073433,811.0432719,1361.0709228,5707.0,3.64,2.53632,10.6675,21.572736,64.840007,CANDIDATE
9111,5.1138588,2.361,1350.0,5.83713,359.228,1212.0,6315.7,4.17,1.51,10.999,136.489426,16.325515,CANDIDATE
9112,87.5177787,2.55,136.5,1.85,9.76,451.0,5903.0,4.304,1.137,11.529,288.45065,40.245327,CONFIRMED
9113,1.0793011,2.196,1562.0,3.31116,7736.05,2612.0,4349.3,4.62,0.67,9.9809,322.92657,41.797465,FALSE POSITIVE
9114,4.44589508,2.3816,441.4,1.94,302.6,1063.0,5918.0,4.544,0.865,15.391,300.73239,44.107059,CANDIDATE
9115,68.538296,3.627,1087.0,25.77,267.17,1031.0,4687.0,2.613,8.123,13.983,288.03705,39.208988,FALSE POSITIVE
9116,9.6995203,3.998,12590.0,11.9608,95.3586,870.0,5504.0,4.38,1.06,12.669,69.841243,27.288032,CANDIDATE
9117,1.4810903,4.1588291,6788.5145388,20.3402421,33326.7304874,3446.0210572,9435.0,4.11,2.28773,7.58204,307.8599,39.938916,CANDIDATE
9118,219.3215562,12.4124,3628.7,6.11,2.27,313.0,6063.0,4.476,1.012,15.273,287.47763,46.141178,CONFIRMED
9119,150.70039392,2.82,421.1,2.39,141.6,878.0,5767.0,4.438,1.0,15.396,281.75983,42.779018,FALSE POSITIVE
9120,40.9882124,3.599,145.8,1.44,43.98,657.0,6705.0,4.328,1.174,13.006,293.24701,39.236691,CANDIDATE
9121,44.6226725,12.974,131.9,1.73,33.39,613.0,6198.0,4.252,1.239,13.519,296.3566,41.455391,CANDIDATE
9122,1.36991,4.156,1170.0,11.8886,18625.3,3254.0,7339.8,3.56,3.64,7.5586,351.648417,64.304699,FALSE POSITIVE
9123,128.208643,2.745,212.2,6.15,93.05,792.0,7128.0,3.52,3.811,11.036,290.80057,44.270512,FALSE POSITIVE
9124,11.6260799,2.937,840.0,4.02844,95.1955,870.0,6317.0,4.29,1.32,10.3404,135.204056,27.998334,CANDIDATE
9125,13.72549689,7.62,421.1,2.39,141.6,878.0,5767.0,4.438,1.0,12.57,287.24118,39.33276,CANDIDATE
9126,4.0158199,6.39,330.0,5.20076,17781.5,3217.0,6950.0,3.78,2.64,10.3755,21.805455,67.966855,FALSE POSITIVE
9127,1.1910489,1.3738,1391.1,22.76,781.99,1348.0,5089.0,4.58,0.693,15.637,292.922,38.670292,FALSE POSITIVE
9128,0.609662423,4.24033,140920.0,110.14,51214.99,3834.0,7498.0,3.964,2.274,12.216,293.77014,46.23658,FALSE POSITIVE
9129,96.231257,2.488,938.0,29.26,204.8,965.0,4895.0,2.674,9.529,13.648,296.44431,42.28735,FALSE POSITIVE
9130,19.4921473,3.568,1700.0,5.50689,31.9085,662.0,6128.0,4.23,1.36,9.66896,136.574193,19.402057,CANDIDATE
9131,23.1438551,5.7659467,6955.8738937,13.2171669,36.2033889,625.6148603,5356.0,4.38,1.06356,11.5252,127.649986,-58.528508,FALSE POSITIVE
9132,1.506507172,4.5346,880.9,13.4,97.56,801.0,3755.0,4.774,0.473,15.591,293.61743,45.016701,FALSE POSITIVE
9133,1.480283464,2.486,60.5,0.97,2597.27,1822.0,5897.0,4.25,1.259,13.522,294.11307,40.362968,CANDIDATE
9134,1.073917869,2.4305,1926.6,33.01,2450.63,1794.0,5962.0,4.479,0.959,15.686,295.16049,41.0793,FALSE POSITIVE
9135,41.88970036,1.35,1304.4,32.16,16.66,515.0,5952.0,4.519,0.907,14.74,295.46463,47.90807,CANDIDATE
9136,359.00688,32.16,2015.8,28.57,0.74,237.0,5715.0,4.537,0.834,15.164,291.18866,38.751259,FALSE POSITIVE
9137,34.4359387,5.82,424.5,2.78,42.68,652.0,5929.0,4.243,1.363,12.674,298.26895,48.91674,CONFIRMED
9138,76.5369531,5.574,652.2,3.73,15.15,503.0,5596.0,4.105,1.466,15.28,291.60449,41.309361,CONFIRMED
9139,20.5498184,5.5484,1564.3,4.04,44.11,657.0,5688.0,4.415,0.971,14.534,289.78052,49.89653,CONFIRMED
9140,364.33929,13.486,1944.0,4.4,0.64,228.0,5606.0,4.557,0.8,15.616,287.71542,45.436329,FALSE POSITIVE
9141,3.6337247,1.763,15330.0,11.4562,122.862,927.0,5325.0,4.51,0.88,13.4809,97.367971,-46.177185,CANDIDATE
9142,3.2615,2.233,1652.28,5.07097,403.299,1248.0,5963.0,3.41,1.13,11.3018,350.779775,-19.41965,FALSE POSITIVE
9143,63.571688,6.01,591.0,2.14,6.02,399.0,5504.0,4.572,0.819,15.635,283.42587,41.325531,FALSE POSITIVE
9144,339.18998,5.117,822.0,2.75,0.96,253.0,5544.0,4.402,0.966,15.278,286.59076,38.5583,CANDIDATE
9145,6.2407826,1.513,6114.0,16.0959,41.7384,708.0,4174.0,4.34197,0.9,9.8567,353.828713,-64.561917,CANDIDATE
9146,1.8437362,21.04,341.1,25.26,1655.74,1628.0,6032.0,4.358,1.114,14.615,292.97159,37.65733,FALSE POSITIVE
9147,10.10404351,1.0022,1322.4,4.05,75.32,752.0,5530.0,4.541,0.831,14.031,291.88907,39.361771,CANDIDATE
9148,2.5183846,2.1596206,616.0227482,21.1354407,30104.8834446,3359.5335853,10817.0,4.33,5.7888398,6.725,127.222618,-20.950461,FALSE POSITIVE
9149,10.9299688,2.407,15520.0,11.7101,28.5552,644.0,5555.0,4.5,0.92,13.4932,255.916787,37.139828,CANDIDATE
9150,0.979442525,1.0348,469.3,1.64,1420.01,1567.0,5532.0,4.607,0.745,15.747,298.14053,40.073872,FALSE POSITIVE
9151,2.790643481,0.6871,202.0,0.99,104.74,816.0,4353.0,4.681,0.603,13.435,285.69,40.99453,CANDIDATE
9152,1.8200065,2.059,15750.0,11.7988,457.836,1288.0,4994.0,4.43,0.91,12.1896,219.321096,-48.051596,CANDIDATE
9153,8.70312154,4.807,32.0,0.72,188.7,945.0,6006.0,4.403,1.082,11.973,281.11234,43.227791,CONFIRMED
9154,14.8442674,2.748,7245.0,7.05099,28.1152,641.0,5920.0,4.51,0.96,12.3239,110.170411,-33.922329,CANDIDATE
9155,3.04476607,9.568,272.6,15.7,379.01,1126.0,5627.0,4.568,0.818,14.506,293.68225,45.511398,FALSE POSITIVE
9156,1.38680229,1.7065,242.3,29.33,9703.01,2530.0,6823.0,4.04,2.037,12.655,297.79224,46.935829,CANDIDATE
9157,2.525591777,1.6545,603.3,2.75,926.16,1406.0,6031.0,4.438,1.046,15.509,288.75488,48.2262,CONFIRMED
9158,1.220751,2.3558733,3198.5378332,31.8093301,63708.1090241,4051.9905909,8273.0,3.66,3.4891601,12.1395,54.53824,40.475552,CANDIDATE
9159,12.612483,3.406,1510.0,5.43397,69.7878,805.0,5981.0,4.22,1.34,10.883,90.053026,22.340224,CANDIDATE
9160,4.4619426,3.232,10390.0,13.0569,399.27,1245.0,5854.0,4.2,1.36,13.128,23.877131,50.987801,CANDIDATE
9161,19.7112002,5.452,4150.0,9.99929,104.142,889.0,6636.0,4.18,1.59,13.2223,135.345703,-63.562345,CANDIDATE
9162,11.20058855,4.562,219.9,1.7,100.91,808.0,6038.0,4.524,0.898,14.982,287.46606,40.75845,CONFIRMED
9163,7.00821787,3.812,116.4,1.29,300.58,1062.0,5970.0,4.317,1.2,13.804,284.4335,49.305161,CONFIRMED
9164,3.032147946,3.8627,488.6,3.62,1218.88,1507.0,5827.0,4.151,1.447,13.684,289.00089,45.15427,CONFIRMED
9165,4.5057387,1.885675,428.7456455,1.7133121,169.9741138,920.906304,5180.0,4.54308,0.83031,10.7502,302.001457,51.361796,CANDIDATE
9166,11.8061737,4.472,88.1,2.87,926.72,1407.0,6900.0,3.843,2.599,12.082,281.97125,43.672771,CANDIDATE
9167,3.9349141,4.189,7660.0,14.3155,1051.8,1586.0,6200.0,4.1,1.61,13.0197,264.825476,-87.299445,CANDIDATE
9168,1.845610523,2.337,374.1,77.83,9283.04,2502.0,5974.0,3.639,2.978,13.809,298.69202,39.984039,FALSE POSITIVE
9169,11.45959,0.956,650.0,10.5098,365.719,1185.0,5801.0,4.33,1.23369,8.776,301.540122,-33.667484,CANDIDATE
9170,4.81886153,6.223,1318.6,2.96,98.29,803.0,5030.0,4.658,0.651,15.932,294.09109,42.491459,FALSE POSITIVE
9171,3.42806306,2.417,178.4,1.21,386.14,1131.0,5559.0,4.47,0.914,14.985,288.2341,40.520901,CONFIRMED
9172,15.85238672,5.179,928.5,32.21,85.35,775.0,5903.0,4.322,1.005,14.508,299.00867,40.662231,FALSE POSITIVE
9173,4.3271416,2.382,5340.0,14.5369,400.919,1246.0,5994.0,3.92,1.91,12.1693,12.779931,70.94581,CANDIDATE
9174,9.4546447,10.1275918,1360.8544058,12.0307814,161.2910211,908.912963,5001.6,4.33,3.2739301,10.4471,47.149903,-77.383328,CANDIDATE
9175,0.933728196,3.441,67.7,0.85,3826.49,2006.0,6170.0,4.43,1.032,15.317,292.16614,47.612251,CANDIDATE
9176,12.591656377,5.53385,302580.0,49.21,40.23,642.0,5293.0,4.604,0.756,14.832,287.03979,41.328869,FALSE POSITIVE
9177,267.911652,4.124,695.0,2.38,1.03,257.0,5291.0,4.423,0.926,15.204,293.94141,39.642658,FALSE POSITIVE
9178,9.94602357,3.3862,994.5,3.12,100.34,807.0,5344.0,4.365,1.013,15.596,296.06424,45.976841,CONFIRMED
